Start,Finish,Active Calories (kcal),Body Fat Percentage (%),Caffeine (mg),Carbohydrates (mg),Cycling Distance (mi),Distance (mi),Flights Climbed (count),Heart Rate (count/min),Protein (g),Resting Calories (kcal),Steps (count),Sugar (g),Weight (lb)
06-Aug-2015 00:00,07-Aug-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.99688827747203,2.0,0.0,0.0,0.0,4276.53159312791,0.0,0.0
07-Aug-2015 00:00,08-Aug-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.8388383390107,3.0,0.0,0.0,0.0,6436.17265358493,0.0,0.0
08-Aug-2015 00:00,09-Aug-2015 00:00,0.0,0.0,0.0,0.0,0.0,0.916844598990336,0.0,0.0,0.0,0.0,1860.87860373788,0.0,0.0
09-Aug-2015 00:00,10-Aug-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.73678139841559,5.0,0.0,0.0,0.0,3666.86536796221,0.0,0.0
10-Aug-2015 00:00,11-Aug-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.76277433868427,4.0,0.0,0.0,0.0,3613.70543711229,0.0,0.0
11-Aug-2015 00:00,12-Aug-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.52989558284776,6.0,0.0,0.0,0.0,3349.79640733401,0.0,0.0
12-Aug-2015 00:00,13-Aug-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.81329199758468,3.0,0.0,0.0,0.0,3810.93428187355,0.0,0.0
13-Aug-2015 00:00,14-Aug-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.10848146711488,1.0,0.0,0.0,0.0,4331.99826944855,0.0,0.0
14-Aug-2015 00:00,15-Aug-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.29162653318737,5.0,0.0,0.0,0.0,4979.0,0.0,0.0
15-Aug-2015 00:00,16-Aug-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.12146824326317,2.0,0.0,0.0,0.0,4393.20576697218,0.0,0.0
16-Aug-2015 00:00,17-Aug-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.40577368201034,4.0,0.0,0.0,0.0,2946.24936570929,0.0,0.0
17-Aug-2015 00:00,18-Aug-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.94904694737184,6.0,0.0,0.0,0.0,4196.37830417027,0.0,0.0
18-Aug-2015 00:00,19-Aug-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.23772511747806,5.0,0.0,0.0,0.0,4736.0,0.0,0.0
19-Aug-2015 00:00,20-Aug-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.6089612052115,3.0,0.0,0.0,0.0,3474.93162165653,0.0,0.0
20-Aug-2015 00:00,21-Aug-2015 00:00,0.0,0.0,0.0,0.0,0.0,3.58116162919105,6.0,0.0,0.0,0.0,7910.38652861075,0.0,0.0
21-Aug-2015 00:00,22-Aug-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.25442291496295,9.0,0.0,0.0,0.0,4815.0,0.0,0.0
22-Aug-2015 00:00,23-Aug-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.45065673617598,4.0,0.0,0.0,0.0,3106.77670636374,0.0,0.0
23-Aug-2015 00:00,24-Aug-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.48485109214728,2.0,0.0,0.0,0.0,2790.37695383524,0.0,0.0
24-Aug-2015 00:00,25-Aug-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.26552352645995,5.0,0.0,0.0,0.0,4844.47377036867,0.0,0.0
25-Aug-2015 00:00,26-Aug-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.56048407778879,4.0,0.0,0.0,0.0,5304.16153334413,0.0,0.0
26-Aug-2015 00:00,27-Aug-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.10908360956156,3.0,0.0,0.0,0.0,4507.50770262276,0.0,0.0
27-Aug-2015 00:00,28-Aug-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.99481436699566,5.0,0.0,0.0,0.0,6443.70033955435,0.0,0.0
28-Aug-2015 00:00,29-Aug-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.54455202391196,5.0,0.0,0.0,0.0,5547.93407571711,0.0,0.0
29-Aug-2015 00:00,30-Aug-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.98549525100463,4.0,0.0,0.0,0.0,4335.18173169605,0.0,0.0
30-Aug-2015 00:00,31-Aug-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.53330404187623,5.0,0.0,0.0,0.0,4919.00926939036,0.0,0.0
31-Aug-2015 00:00,01-Sep-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.31277576320548,6.0,0.0,0.0,0.0,5070.09699413256,0.0,0.0
01-Sep-2015 00:00,02-Sep-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.59337021931174,4.0,0.0,0.0,0.0,5421.99128740546,0.0,0.0
02-Sep-2015 00:00,03-Sep-2015 00:00,0.0,0.0,0.0,0.0,0.0,3.20866801940532,1.0,0.0,0.0,0.0,7118.33934578793,0.0,0.0
03-Sep-2015 00:00,04-Sep-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.5617558895296,6.0,0.0,0.0,0.0,5284.38498576225,0.0,0.0
04-Sep-2015 00:00,05-Sep-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.3553086329469,2.0,0.0,0.0,0.0,5092.94994449097,0.0,0.0
05-Sep-2015 00:00,06-Sep-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.48163309892652,7.0,0.0,0.0,0.0,5073.75560414214,0.0,0.0
06-Sep-2015 00:00,07-Sep-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.46300330259955,3.0,0.0,0.0,0.0,3072.2882473069,0.0,0.0
07-Sep-2015 00:00,08-Sep-2015 00:00,0.0,0.0,0.0,0.0,0.0,3.47542184906435,3.0,0.0,0.0,0.0,7316.86532610347,0.0,0.0
08-Sep-2015 00:00,09-Sep-2015 00:00,0.0,0.0,0.0,0.0,0.0,3.61514694152058,6.0,0.0,0.0,0.0,7954.93808614225,0.0,0.0
09-Sep-2015 00:00,10-Sep-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.59901880338839,9.0,0.0,0.0,0.0,5308.31283931818,0.0,0.0
10-Sep-2015 00:00,11-Sep-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.67747540223511,4.0,0.0,0.0,0.0,5487.12378107638,0.0,0.0
11-Sep-2015 00:00,12-Sep-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.55062675409713,8.0,0.0,0.0,0.0,3229.81010908137,0.0,0.0
12-Sep-2015 00:00,13-Sep-2015 00:00,0.0,0.0,0.0,0.0,0.0,3.38274277838387,5.0,0.0,0.0,0.0,6836.76959793752,0.0,0.0
13-Sep-2015 00:00,14-Sep-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.00715422363108,3.0,0.0,0.0,0.0,4255.98825984905,0.0,0.0
14-Sep-2015 00:00,15-Sep-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.54406861931114,4.0,0.0,0.0,0.0,5692.33794130687,0.0,0.0
15-Sep-2015 00:00,16-Sep-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.51314440744031,5.0,0.0,0.0,0.0,5318.81952831465,0.0,0.0
16-Sep-2015 00:00,17-Sep-2015 00:00,0.0,0.0,0.0,0.0,0.0,4.48099874246498,7.0,0.0,0.0,0.0,10104.5614032036,0.0,0.0
17-Sep-2015 00:00,18-Sep-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.80498269134776,3.0,0.0,0.0,0.0,6132.09734899066,0.0,0.0
18-Sep-2015 00:00,19-Sep-2015 00:00,0.0,0.0,0.0,0.0,0.0,3.14614960745439,8.0,0.0,0.0,0.0,6943.31691642995,0.0,0.0
19-Sep-2015 00:00,20-Sep-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.53894926251172,14.0,0.0,0.0,0.0,5632.48046029374,0.0,0.0
20-Sep-2015 00:00,21-Sep-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.49806939879024,5.0,0.0,0.0,0.0,3216.48880579084,0.0,0.0
21-Sep-2015 00:00,22-Sep-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.63640156866658,7.0,0.0,0.0,0.0,5400.7973958869,0.0,0.0
22-Sep-2015 00:00,23-Sep-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.96382211399444,6.0,0.0,0.0,0.0,3883.76176717328,0.0,0.0
23-Sep-2015 00:00,24-Sep-2015 00:00,0.0,0.0,0.0,0.0,0.0,3.26003827872135,3.0,0.0,0.0,0.0,6752.36701108164,0.0,0.0
24-Sep-2015 00:00,25-Sep-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.06254046568773,6.0,0.0,0.0,0.0,4049.2423518809,0.0,0.0
25-Sep-2015 00:00,26-Sep-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.18573981201252,4.0,0.0,0.0,0.0,4670.42063913436,0.0,0.0
26-Sep-2015 00:00,27-Sep-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.06241593895641,5.0,0.0,0.0,0.0,4693.35778024185,0.0,0.0
27-Sep-2015 00:00,28-Sep-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.84194750826046,4.0,0.0,0.0,0.0,4001.92470607162,0.0,0.0
28-Sep-2015 00:00,29-Sep-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.00562311299142,9.0,0.0,0.0,0.0,4304.86014103569,0.0,0.0
29-Sep-2015 00:00,30-Sep-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.49806338144865,3.0,0.0,0.0,0.0,5404.18401567712,0.0,0.0
30-Sep-2015 00:00,01-Oct-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.91468585654699,1.0,0.0,0.0,0.0,4136.06258442713,0.0,0.0
01-Oct-2015 00:00,02-Oct-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.05394339300053,3.0,0.0,0.0,0.0,4674.05154269729,0.0,0.0
02-Oct-2015 00:00,03-Oct-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.22358056866173,3.0,0.0,0.0,0.0,4672.34094052158,0.0,0.0
03-Oct-2015 00:00,04-Oct-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.39064103415332,5.0,0.0,0.0,0.0,2912.44837849881,0.0,0.0
04-Oct-2015 00:00,05-Oct-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.47309645036209,7.0,0.0,0.0,0.0,3060.91762330893,0.0,0.0
05-Oct-2015 00:00,06-Oct-2015 00:00,0.0,0.0,0.0,0.0,0.0,3.14187401160812,4.0,0.0,0.0,0.0,7002.16824051345,0.0,0.0
06-Oct-2015 00:00,07-Oct-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.28551912758112,8.0,0.0,0.0,0.0,4859.69875325438,0.0,0.0
07-Oct-2015 00:00,08-Oct-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.84012117968881,3.0,0.0,0.0,0.0,3831.39679541567,0.0,0.0
08-Oct-2015 00:00,09-Oct-2015 00:00,0.0,0.0,0.0,0.0,0.0,3.25981612397706,5.0,0.0,0.0,0.0,7190.42430067663,0.0,0.0
09-Oct-2015 00:00,10-Oct-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.0365344505947,6.0,0.0,0.0,0.0,4329.86050964513,0.0,0.0
10-Oct-2015 00:00,11-Oct-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.87671099154029,5.0,0.0,0.0,0.0,3759.85134455937,0.0,0.0
11-Oct-2015 00:00,12-Oct-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.4219275772445,6.0,0.0,0.0,0.0,5053.33974369748,0.0,0.0
12-Oct-2015 00:00,13-Oct-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.47642607417519,4.0,0.0,0.0,0.0,5438.33048285029,0.0,0.0
13-Oct-2015 00:00,14-Oct-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.62018459029373,5.0,0.0,0.0,0.0,5801.0953206413,0.0,0.0
14-Oct-2015 00:00,15-Oct-2015 00:00,0.0,0.0,0.0,0.0,0.0,3.34625351458981,4.0,0.0,0.0,0.0,7351.16799310498,0.0,0.0
15-Oct-2015 00:00,16-Oct-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.56361051497604,6.0,0.0,0.0,0.0,3114.72234884063,0.0,0.0
16-Oct-2015 00:00,17-Oct-2015 00:00,0.0,0.0,0.0,0.0,0.0,3.66043555634912,3.0,0.0,0.0,0.0,7691.0,0.0,0.0
17-Oct-2015 00:00,18-Oct-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.73756157193833,4.0,0.0,0.0,0.0,5860.89587261781,0.0,0.0
18-Oct-2015 00:00,19-Oct-2015 00:00,0.0,0.0,0.0,0.0,0.0,3.11108796893608,1.0,0.0,0.0,0.0,6689.76401236301,0.0,0.0
19-Oct-2015 00:00,20-Oct-2015 00:00,0.0,0.0,0.0,0.0,0.0,3.39732336734863,9.0,0.0,0.0,0.0,7181.44126587287,0.0,0.0
20-Oct-2015 00:00,21-Oct-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.65649933113315,9.0,0.0,0.0,0.0,5707.74585968829,0.0,0.0
21-Oct-2015 00:00,22-Oct-2015 00:00,0.0,0.0,0.0,0.0,0.0,3.44579789803104,4.0,0.0,0.0,0.0,7712.32869034469,0.0,0.0
22-Oct-2015 00:00,23-Oct-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.85638898095776,4.0,0.0,0.0,0.0,5848.50424984509,0.0,0.0
23-Oct-2015 00:00,24-Oct-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.53330176767672,2.0,0.0,0.0,0.0,3564.0,0.0,0.0
24-Oct-2015 00:00,25-Oct-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.8561459746591,9.0,0.0,0.0,0.0,6308.13131771834,0.0,0.0
25-Oct-2015 00:00,26-Oct-2015 00:00,0.0,0.0,0.0,0.0,0.0,3.42903725468641,1.0,0.0,0.0,0.0,7593.42637907524,0.0,0.0
26-Oct-2015 00:00,27-Oct-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.30447849047517,6.0,0.0,0.0,0.0,5043.68670876022,0.0,0.0
27-Oct-2015 00:00,28-Oct-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.54660592765512,6.0,0.0,0.0,0.0,5651.34964752682,0.0,0.0
28-Oct-2015 00:00,29-Oct-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.55571841144517,8.0,0.0,0.0,0.0,5607.1615899987,0.0,0.0
29-Oct-2015 00:00,30-Oct-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.27066913509327,6.0,0.0,0.0,0.0,5525.58550843542,0.0,0.0
30-Oct-2015 00:00,31-Oct-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.80158104441359,12.0,0.0,0.0,0.0,6103.55938194544,0.0,0.0
31-Oct-2015 00:00,01-Nov-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.96053096957565,9.0,0.0,0.0,0.0,6361.01360040191,0.0,0.0
01-Nov-2015 00:00,02-Nov-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.96292356486356,3.0,0.0,0.0,0.0,4231.30232001246,0.0,0.0
02-Nov-2015 00:00,03-Nov-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.8311144766467,10.0,0.0,0.0,0.0,6308.50297078233,0.0,0.0
03-Nov-2015 00:00,04-Nov-2015 00:00,0.0,0.0,0.0,0.0,0.0,3.03477977491762,5.0,0.0,0.0,0.0,6845.66534869092,0.0,0.0
04-Nov-2015 00:00,05-Nov-2015 00:00,0.0,0.0,0.0,0.0,0.0,4.74961047796135,6.0,0.0,0.0,0.0,10682.3656239643,0.0,0.0
05-Nov-2015 00:00,06-Nov-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.90108854772752,4.0,0.0,0.0,0.0,6614.600534489,0.0,0.0
06-Nov-2015 00:00,07-Nov-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.85021582998506,7.0,0.0,0.0,0.0,6305.16194701359,0.0,0.0
07-Nov-2015 00:00,08-Nov-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.54832651021267,3.0,0.0,0.0,0.0,3301.99855342557,0.0,0.0
08-Nov-2015 00:00,09-Nov-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.06807908228446,2.0,0.0,0.0,0.0,4971.01971642212,0.0,0.0
09-Nov-2015 00:00,10-Nov-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.60848022133936,12.0,0.0,0.0,0.0,5263.30722897594,0.0,0.0
10-Nov-2015 00:00,11-Nov-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.40628353334324,5.0,0.0,0.0,0.0,5181.09622782343,0.0,0.0
11-Nov-2015 00:00,12-Nov-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.20280591049403,7.0,0.0,0.0,0.0,4867.23840715098,0.0,0.0
12-Nov-2015 00:00,13-Nov-2015 00:00,0.0,0.0,0.0,0.0,0.0,3.59108339320902,8.0,0.0,0.0,0.0,7913.90040000573,0.0,0.0
13-Nov-2015 00:00,14-Nov-2015 00:00,0.0,0.0,0.0,0.0,0.0,3.34012275613199,8.0,0.0,0.0,0.0,7310.16133386493,0.0,0.0
14-Nov-2015 00:00,15-Nov-2015 00:00,0.0,0.0,0.0,0.0,0.0,3.1388411387251,2.0,0.0,0.0,0.0,6902.82437766101,0.0,0.0
15-Nov-2015 00:00,16-Nov-2015 00:00,0.0,0.0,0.0,0.0,0.0,3.95691057637164,2.0,0.0,0.0,0.0,9377.49619092964,0.0,0.0
16-Nov-2015 00:00,17-Nov-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.40703880773532,4.0,0.0,0.0,0.0,4989.47658327562,0.0,0.0
17-Nov-2015 00:00,18-Nov-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.36212112022855,7.0,0.0,0.0,0.0,4980.71528155927,0.0,0.0
18-Nov-2015 00:00,19-Nov-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.57916687312913,7.0,0.0,0.0,0.0,5713.7386265994,0.0,0.0
19-Nov-2015 00:00,20-Nov-2015 00:00,0.0,0.0,0.0,0.0,0.0,3.61039408514308,2.0,0.0,0.0,0.0,7829.89814619455,0.0,0.0
20-Nov-2015 00:00,21-Nov-2015 00:00,0.0,0.0,0.0,0.0,0.0,3.00241819677831,6.0,0.0,0.0,0.0,6470.31944911505,0.0,0.0
21-Nov-2015 00:00,22-Nov-2015 00:00,0.0,0.0,0.0,0.0,0.0,4.61034529272693,12.0,0.0,0.0,0.0,11116.7302031193,0.0,0.0
22-Nov-2015 00:00,23-Nov-2015 00:00,0.0,0.0,0.0,0.0,0.0,6.42410387386816,6.0,0.0,0.0,0.0,14738.8392914242,0.0,0.0
23-Nov-2015 00:00,24-Nov-2015 00:00,0.0,0.0,0.0,0.0,0.0,4.7654029973548,4.0,0.0,0.0,0.0,10220.0304823532,0.0,0.0
24-Nov-2015 00:00,25-Nov-2015 00:00,0.0,0.0,0.0,0.0,0.0,5.99375894774529,1.0,0.0,0.0,0.0,12653.0,0.0,0.0
25-Nov-2015 00:00,26-Nov-2015 00:00,0.0,0.0,0.0,0.0,0.0,6.70677956775875,4.0,0.0,0.0,0.0,15857.4139074197,0.0,0.0
26-Nov-2015 00:00,27-Nov-2015 00:00,0.0,0.0,0.0,0.0,0.0,3.514163884372,0.0,0.0,0.0,0.0,7689.53332978257,0.0,0.0
27-Nov-2015 00:00,28-Nov-2015 00:00,0.0,0.0,0.0,0.0,0.0,5.59186356826483,2.0,0.0,0.0,0.0,12342.4431266773,0.0,0.0
28-Nov-2015 00:00,29-Nov-2015 00:00,0.0,0.0,0.0,0.0,0.0,5.79086528870545,3.0,0.0,0.0,0.0,12875.8216526792,0.0,0.0
29-Nov-2015 00:00,30-Nov-2015 00:00,0.0,0.0,0.0,0.0,0.0,6.36497192359584,8.0,0.0,0.0,0.0,14119.700431465,0.0,0.0
30-Nov-2015 00:00,01-Dec-2015 00:00,0.0,0.0,0.0,0.0,0.0,6.40818919881266,7.0,0.0,0.0,0.0,13596.0860494713,0.0,0.0
01-Dec-2015 00:00,02-Dec-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.15340501788919,6.0,0.0,0.0,0.0,4695.01022234219,0.0,0.0
02-Dec-2015 00:00,03-Dec-2015 00:00,0.0,0.0,0.0,0.0,0.0,4.38594388460882,11.0,0.0,0.0,0.0,10037.9336230014,0.0,0.0
03-Dec-2015 00:00,04-Dec-2015 00:00,0.0,0.0,0.0,0.0,0.0,3.49068727217994,6.0,0.0,0.0,0.0,7577.98368930035,0.0,0.0
04-Dec-2015 00:00,05-Dec-2015 00:00,0.0,0.0,0.0,0.0,0.0,4.10606218030854,6.0,0.0,0.0,0.0,9606.86136460589,0.0,0.0
05-Dec-2015 00:00,06-Dec-2015 00:00,0.0,0.0,0.0,0.0,0.0,3.83239909142209,3.0,0.0,0.0,0.0,8302.93041540182,0.0,0.0
06-Dec-2015 00:00,07-Dec-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.90712755222766,10.0,0.0,0.0,0.0,3973.21323457801,0.0,0.0
07-Dec-2015 00:00,08-Dec-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.83644739333536,4.0,0.0,0.0,0.0,6361.50752578964,0.0,0.0
08-Dec-2015 00:00,09-Dec-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.55282258611478,4.0,0.0,0.0,0.0,5870.89479713347,0.0,0.0
09-Dec-2015 00:00,10-Dec-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.74421751968615,1.0,0.0,0.0,0.0,6286.0,0.0,0.0
10-Dec-2015 00:00,11-Dec-2015 00:00,0.0,0.0,0.0,0.0,0.0,6.21727237930693,27.0,0.0,0.0,0.0,14666.0,0.0,0.0
11-Dec-2015 00:00,12-Dec-2015 00:00,0.0,0.0,0.0,0.0,0.0,3.63307658275807,2.0,0.0,0.0,0.0,9256.0,0.0,0.0
12-Dec-2015 00:00,13-Dec-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.86784180386629,1.0,0.0,0.0,0.0,4726.0,0.0,0.0
13-Dec-2015 00:00,14-Dec-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.90154671048869,1.0,0.0,0.0,0.0,7063.423809538,0.0,0.0
14-Dec-2015 00:00,15-Dec-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.95176528245928,1.0,0.0,0.0,0.0,7199.8593635112,0.0,0.0
15-Dec-2015 00:00,16-Dec-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.98857866043653,2.0,0.0,0.0,0.0,7111.70201894635,0.0,0.0
16-Dec-2015 00:00,17-Dec-2015 00:00,0.0,0.0,0.0,0.0,0.0,3.50145145241305,1.0,0.0,0.0,0.0,8752.57800183737,0.0,0.0
17-Dec-2015 00:00,18-Dec-2015 00:00,0.0,0.0,0.0,0.0,0.0,4.11387410813525,5.0,0.0,0.0,0.0,9575.18604644907,0.0,0.0
18-Dec-2015 00:00,19-Dec-2015 00:00,0.0,0.0,0.0,0.0,0.0,4.32543777802669,15.0,0.0,0.0,0.0,9400.2198293681,0.0,0.0
19-Dec-2015 00:00,20-Dec-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.90027634583583,4.0,0.0,0.0,0.0,5801.34819388928,0.0,0.0
20-Dec-2015 00:00,21-Dec-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.90283923535925,13.0,0.0,0.0,0.0,5958.9272270543,0.0,0.0
21-Dec-2015 00:00,22-Dec-2015 00:00,0.0,0.0,0.0,0.0,0.0,4.17507052809929,12.0,0.0,0.0,0.0,9436.4862408609,0.0,0.0
22-Dec-2015 00:00,23-Dec-2015 00:00,0.0,0.0,0.0,0.0,0.0,3.48202069308821,12.0,0.0,0.0,0.0,7669.24724027982,0.0,0.0
23-Dec-2015 00:00,24-Dec-2015 00:00,0.0,0.0,0.0,0.0,0.0,3.21131773215665,8.0,0.0,0.0,0.0,7350.48266970273,0.0,0.0
24-Dec-2015 00:00,25-Dec-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.34080927913456,2.0,0.0,0.0,0.0,5172.54876123827,0.0,0.0
25-Dec-2015 00:00,26-Dec-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.76105272884902,12.0,0.0,0.0,0.0,3977.95414048199,0.0,0.0
26-Dec-2015 00:00,27-Dec-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.79494005712565,5.0,0.0,0.0,0.0,5885.8570773319,0.0,0.0
27-Dec-2015 00:00,28-Dec-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.71121773673822,8.0,0.0,0.0,0.0,6541.78570138576,0.0,0.0
28-Dec-2015 00:00,29-Dec-2015 00:00,0.0,0.0,0.0,0.0,0.0,3.17332381948587,21.0,0.0,0.0,0.0,7773.96583623221,0.0,0.0
29-Dec-2015 00:00,30-Dec-2015 00:00,0.0,0.0,0.0,0.0,0.0,4.28880868331681,10.0,0.0,0.0,0.0,10179.735433828,0.0,0.0
30-Dec-2015 00:00,31-Dec-2015 00:00,0.0,0.0,0.0,0.0,0.0,3.48404175806753,13.0,0.0,0.0,0.0,7925.37177259645,0.0,0.0
31-Dec-2015 00:00,01-Jan-2016 00:00,0.0,0.0,0.0,0.0,0.0,3.15038190088146,12.0,0.0,0.0,0.0,6606.8121436009,0.0,0.0
01-Jan-2016 00:00,02-Jan-2016 00:00,0.0,0.0,0.0,0.0,0.0,2.88288550880194,15.0,0.0,0.0,0.0,6070.29954238894,0.0,0.0
02-Jan-2016 00:00,03-Jan-2016 00:00,0.0,0.0,0.0,0.0,0.0,3.23193126481718,10.0,0.0,0.0,0.0,7040.0,0.0,0.0
03-Jan-2016 00:00,04-Jan-2016 00:00,0.0,0.0,0.0,0.0,0.0,1.82415715398589,14.0,0.0,0.0,0.0,3995.5260940535,0.0,0.0
04-Jan-2016 00:00,05-Jan-2016 00:00,0.0,0.0,0.0,0.0,0.0,3.01319884426351,8.0,0.0,0.0,0.0,6502.67027957548,0.0,0.0
05-Jan-2016 00:00,06-Jan-2016 00:00,0.0,0.0,0.0,0.0,0.0,3.62695448751831,11.0,0.0,0.0,0.0,7595.46043698353,0.0,0.0
06-Jan-2016 00:00,07-Jan-2016 00:00,0.0,0.0,0.0,0.0,0.0,2.30119798936644,8.0,0.0,0.0,0.0,4857.84689827494,0.0,0.0
07-Jan-2016 00:00,08-Jan-2016 00:00,0.0,0.0,0.0,0.0,0.0,2.49106300230536,16.0,0.0,0.0,0.0,5392.34632683044,0.0,0.0
08-Jan-2016 00:00,09-Jan-2016 00:00,0.0,0.0,0.0,0.0,0.0,2.26028174549793,10.0,0.0,0.0,0.0,4870.76823949159,0.0,0.0
09-Jan-2016 00:00,10-Jan-2016 00:00,0.0,0.0,0.0,0.0,0.0,1.99526033856019,8.0,0.0,0.0,0.0,4836.33175751709,0.0,0.0
10-Jan-2016 00:00,11-Jan-2016 00:00,0.0,0.0,0.0,0.0,0.0,1.81889984553866,9.0,0.0,0.0,0.0,3805.61602801859,0.0,0.0
11-Jan-2016 00:00,12-Jan-2016 00:00,0.0,0.0,0.0,0.0,0.0,2.36790296524569,2.0,0.0,0.0,0.0,5116.19476501014,0.0,0.0
12-Jan-2016 00:00,13-Jan-2016 00:00,0.0,0.0,0.0,0.0,0.0,2.65185109865379,15.0,0.0,0.0,0.0,6076.73503549411,0.0,0.0
13-Jan-2016 00:00,14-Jan-2016 00:00,0.0,0.0,0.0,0.0,0.0,3.35372016858491,16.0,0.0,0.0,0.0,7313.28413498849,0.0,0.0
